url,title,menu_title,description
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_locked_r15_in_IAR_AVR_1518663.html,locked r15 in IAR AVR - FreeRTOS,,"locked r15 in IAR AVRPosted by nobody on June 14, 2006Regarding the locked register r15 in iar avr port, can i use c code in the enter critical-exit critical macro instead of the asm? i do not like the idea of having a reg less in a whole project just for saving the interupt status …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_Demo_Program_Problem_1511742.html,Demo Program Problem? - FreeRTOS,,"Demo Program Problem?Posted by nobody on June 5, 2006I’m trying to make the demo program work, with: - IAR compiler for ARM7 (Philips LPC2103) - all tasks commented out except vErrorChecks and the idle task I’m downloading to flash, and it runs fine up to the vTaskDelay call in vErrorChecks in main.c, but never returns …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_a_qustion_in_portENTER_SWITCHING_ISR_in_at91s_1525084.html,a qustion in portENTER_SWITCHING_ISR in at91s - FreeRTOS,,"a qustion in portENTER_SWITCHING_ISR in at91sPosted by aresqi on June 26, 2006I have a question in portENTER_SWITCHING_ISR in at91sam7s with gcc port. Please help me. in the macro #define portENTER_SWITCHING_ISR() ________portSAVE_CONTEXT();                                                    ________asm volatile ( ""SUB        R11, LR, #4"" );                            ________{ why do we need the R11 — frame pointer? I think compile will use fp …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_Floating_point_support_1521306.html,Floating point support - FreeRTOS,,"Floating point supportPosted by nobody on June 19, 2006I am evaluating using FreeRTOS on a 486. I understand that FreeRTOS does not support FP as is. It appears to me that the only thing I need to modify is the context switch so that the floating point registers are preserved. Are there any other issues? …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_Porting_to_freescale_MAC7111_1525228.html,Porting to freescale MAC7111 - FreeRTOS,,"Porting to freescale MAC7111Posted by acehigh1971 on June 26, 2006Following the discussion from another thread (was OT there). I’m porting the freertos on a freescale MAC7111. I started from the Philips LPC2106 GCC port and the main problem I encountered was the different interrupt controller. It’s vectored but I have to read the source by …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_rowley_1.6_and_Freertos_1510926.html,rowley 1.6 and Freertos - FreeRTOS,,"rowley 1.6 and FreertosPosted by nobody on June 2, 2006does anyone have problems with rowley crossworks 1.6 and vTaskDelay? same code compiles fine with crossworks 1.5 rowley 1.6 and FreertosPosted by nobody on June 2, 2006failed to mention: vTaskDelay compiles in both crossworks versions but in 1.6 calling the function seem to hang the OS …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_Bug_in_vTaskDelete_since_v_4.0.2_1526691.html,Bug in vTaskDelete since v 4.0.2 - FreeRTOS,,"Bug in vTaskDelete since v 4.0.2Posted by nobody on June 28, 2006(PC Port) The task which calls “vTaskEndScheduler” is always regarded as the task in progress by the function “vTaskDelete”!! Thus, the call to “vTaskDelete” causes an error for this task. My solution at the end of vTaskDelete: /***************************************/ /* Only if scheduler running */ …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_memcpy_in_queue.c_1511690.html,memcpy in queue.c - FreeRTOS,,"memcpy in queue.cPosted by jwestmoreland on June 5, 2006Richard, I was wondering what the issues can be of using a memcpy from the target’s CLIB that may not be reentrant – or other string functions. queue.c includes both stdlib and string.h files. Thanks, John W. memcpy in queue.cPosted by richardbarry on June 5, 2006These functions …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_AT90CAN128_and_queues..._1513384.html,AT90CAN128 and queues... - FreeRTOS,,"AT90CAN128 and queues…Posted by nobody on June 9, 2006Hi! I am using freertos on AT90CAN128. This part has some miss-functioning when code stack is in external RAM, so the heap size is limited to the internal memory (4k). I use some queues for data buffering that take some hundreds of bytes. These queues live inside …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_at91_sam7_port_-_system_irq_1521323.html,at91 sam7 port - system irq - FreeRTOS,,"at91 sam7 port – system irqPosted by nobody on June 19, 2006Does anyone know if you can get the DBGU serial port running under interrupt whe using the freertos?  The main tick is derived from the PIT interrupt which is handled in the low level assembler, but as this is a shared IRQ with the …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_Running_on_Xilinx_as_Simulation_1514594.html,Running on Xilinx as Simulation - FreeRTOS,,"Running on Xilinx as SimulationPosted by nobody on June 12, 2006As I have no hardware, is it possible to run a multi-tasking application based on FreeRTOS with Microblaze in Simulation mode? Thanks, _OuzO_ Running on Xilinx as SimulationPosted by jwestmoreland on June 13, 2006OuzO, I’m not sure if IAR has a simulator or not for …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_two_bugs_in_tasks.c_1523700.html,two bugs in tasks.c - FreeRTOS,,"two bugs in tasks.cPosted by aresqi on June 23, 2006hello , guys I find two bugs in tasks.c. Feel free to correct me if i’m wrong. 1.  In vTaskPrioritySet apart from changing a TCB’s uxPriority, we still need to chang TCB’s xEventListItem.xItemValue pxTCB->uxPriority = uxNewPriority; /*—————————————*/ /* we have to add on this , i …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_4.0.3_Posted_1513234.html,4.0.3 Posted - FreeRTOS,,"4.0.3 PostedPosted by jwestmoreland on June 8, 2006To All: v.4.0.3 has been posted.  You can update through Subversion.  I haven’t checked the download site yet. Regards, John W. 4.0.3 PostedPosted by jwestmoreland on June 9, 2006Richard, I looked at History.txt and the core files – no changes to the core – correct? Thanks, John W. …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_Semaphore_1512285.html,Semaphore - FreeRTOS,,"SemaphorePosted by nobody on June 7, 2006Hi! I have some doubts on semahore use for lock a resource (EEPROM). I try to define the semaphore, let’s say in eeprom.c and initialize it: static xSemaphoreHandle xSemaphoreEEPROM; char eepromInit(void) {     vSemaphoreCreateBinary( xSemaphoreEEPROM );     if( xSemaphoreEEPROM != NULL ) return 0;     return 1; } Then, …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_LPC_2129_Keil_portDISABLE_INTERRUPTS_1513301.html,LPC 2129 Keil portDISABLE_INTERRUPTS()??? - FreeRTOS,,"LPC 2129 Keil portDISABLE_INTERRUPTS()???Posted by nobody on June 9, 2006Hi I’m suspicious about macro ""portDISABLE_INTERRUPTS()""  (in ARM7_LPC2129_Keil demo (ARM version)) don’t disable interrupts. I added infinite loop while(1); on line 168 in port.c in function ""xPortStartScheduler(void)"" just after ""prvSetupTimerInterrupt();"" and set a breakpoint in portISR.c line 138 in function     ""void vPreemptiveTick(void) __task"" on         portSAVE_CONTEXT();. When …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_Optimizing_with_GCC_1511913.html,Optimizing with GCC - FreeRTOS,,"Optimizing with GCCPosted by nobody on June 6, 2006Hi, I have a _VERY_ small program here : A FreeRTOS kernel running one single task (besides idle), where 4 LEDs are blinking. The thing is that the program takes up 44400 bytes !!! The MAP file tells me that a lot of unused functions still are …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_MiniSumo_Subsumption_amp_FreeRTOS_1512589.html,"MiniSumo, Subsumption & FreeRTOS - FreeRTOS",,"MiniSumo, Subsumption & FreeRTOSPosted by nobody on June 7, 2006There is an interesting but not very specific article in the June 2006 edition of Servo where the author spends a lot of time on Subsumption Architecture and winds up suggesting it be implemented with FreeRTOS.  Yes!  A plug for FreeRTOS. I have a BDMicro MAVRIC …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_AT90CAN128_and_IAR_1512750.html,AT90CAN128 and IAR - FreeRTOS,,"AT90CAN128 and IARPosted by nobody on June 8, 2006Hi! I am working with AT90CAN128 and IAR and external memory. The AT90CAN128 has some bug on ""Miss-functioning when code stack is in XRAM"" so I must put the heap only in internal RAM. How can I do that in IAR and what variables location I need …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_FreeRTOS_always_turned_on_any_problems_1514161.html,FreeRTOS always turned on: any problems? - FreeRTOS,,"FreeRTOS always turned on: any problems?Posted by nobody on June 12, 2006Hi. Are there any problems to leave always turned on the FreeRTOS? For example: tick counter overflow? Thanks. FreeRTOS always turned on: any problems?Posted by jwestmoreland on June 12, 2006Most systems will just roll the counter – xTickCount. take a look in tasks.c in …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_GCC_Compile_help_badly_needed_SAM7S256_1510662.html,GCC Compile help badly needed ! (SAM7S256) - FreeRTOS,,"GCC Compile help badly needed ! (SAM7S256)Posted by nobody on June 2, 2006Greetings, I have for some time now tried to compile FreeRTOS-4.0.2 without much success :-( Steps: Downloaded and installed WinARM-20060331(2).zip Downloaded and unpacked FreeRTOSV4.0.2.zip In Demo->ARM7_LPC2106_GCC typed ""make"" and this one compiles just fine. No Problem. In Deme->lwIP_Demo_Rowley_ARM7 typed ""make"" after adjusting the …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_List_of_tips_on_what_to_check_when_it_hangs_1524744.html,List of tips on what to check when it hangs - FreeRTOS,,"List of tips on what to check when it hangsPosted by nobody on June 24, 2006I am quite new to FreeRTOS and often find myself doing some changes to my code, only to find it doesnt work anymore…. recognise this? Especially if you change more than just a few lines of code…. So, heres my …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_tickHook_in_tasks.c_-_4.0.2_1510179.html,tickHook in tasks.c - 4.0.2 - FreeRTOS,,"tickHook in tasks.c – 4.0.2Posted by jwestmoreland on June 1, 2006Richard, In the incrementTick task in tasks.c:     #if ( configUSE_TICK_HOOK == 1 )     {         extern void vApplicationTickHook( void );         /* Guard against the tick hook being called when the missed tick         count is being unwound (when the scheduler is being …"
/FreeRTOS_Support_Forum_Archive/June_2006/freertos_GCC_.s_.ld_files_vs_INTERRUPTS_1512760.html,GCC .s .ld files vs INTERRUPTS??? - FreeRTOS,,"GCC .s .ld files vs INTERRUPTS???Posted by nobody on June 8, 2006Hi, I’m trying to compile and debug FreeRTOS port Demo/ARM7_LPC2106_GCC in Keil. I copied all files, including boot.s and lpc2106-rom into a new project. Project compiles fine, saying: linking… creating hex file… ""FreeRTOS.elf"" – 0 Error(s), 1 Warning(s). but when I try to upload …"
/support_forum/,Support Forums Archive - FreeRTOS,,
/support_forum/,Support Forums Archive - FreeRTOS,,
/FreeRTOS_Support_Forum_Archive/June_2008/freertos_FreeRTOS_runs_slow_2086489.html,FreeRTOS runs slow - FreeRTOS,,"FreeRTOS runs slowPosted by kingsob on June 18, 2008I am trying to get my WiMi coordinator to run using FreeRTOS, so I am adding all files from my coordinator project into my freertos project (the dsPIC demo)… everything is going great, until i get to the last file ConfigFuses.c. When I add this file, the …"
/FreeRTOS_Support_Forum_Archive/June_2008/freertos_lwIP_1.3.0_2086080.html,lwIP 1.3.0 - FreeRTOS,,"lwIP 1.3.0Posted by daverm on June 18, 2008Has anyone implemented lwIP 1.3.0 in an example? I believe most of the examples on the freeRTOS site use 1.2.0. lwIP 1.3.0Posted by richardbarry on June 18, 2008Send me an email to r _dot_ barry (at) freertos.org and I can send you an example.  Please don’t use a …"
/FreeRTOS_Support_Forum_Archive/June_2008/freertos_V5.0.2_on_AVR32_generates_data_exceptions_2071305.html,V5.0.2 on AVR32 generates data exceptions - FreeRTOS,,"V5.0.2 on AVR32 generates data exceptionsPosted by jhenshaw on June 8, 2008I was using FreeRTOS v4.7.2 as provided by Atmel. My code is derived from their FreeRTOS + LwIP demo. Today I merged in the changes between 5.0.2 and my code, including the needed change to macb.c that was provided with the 5.0.2 code. I …"
/FreeRTOS_Support_Forum_Archive/June_2008/freertos_I_need_help_with_a_blocking_Queue_2066945.html,I need help with a blocking Queue - FreeRTOS,,"I need help with a blocking QueuePosted by reny09 on June 5, 2008Hi,    I have a task that it blocks waiting for an item to be posted on a queue. The item is posted from an ISR. The first item posted on the queue unblocks the task successfully. The second item also unblock the …"
/FreeRTOS_Support_Forum_Archive/June_2008/freertos_ISR_wrapper_required_-_ARM7_LPC2378_GCC_2094798.html,ISR wrapper required ? - ARM7/LPC2378/GCC - FreeRTOS,,"ISR wrapper required ? – ARM7/LPC2378/GCCPosted by apr-cn-eng on June 26, 2008Environment:   FreeRTOS 5.0   ARM7 / NXP LPC2378   gcc 4.2.2 ; binutils 2.18 Based on some (maybe historic) comment in the forum and/or mailing list, I use the below construct for all my interrupt handlers. Can anybody confirm or negate this is …"
